"mes_id","geo_id","cat_id","cat_name","cat_val","lvl_id","lvl_name","lvl_val"
552,1,1,"Year","2003",NA,NA,NA
552,1,1,"Year","2004",NA,NA,NA
552,1,1,"Year","2005",NA,NA,NA
552,1,1,"Year","2006",NA,NA,NA
552,1,1,"Year","2007",NA,NA,NA
552,1,1,"Year","2008",NA,NA,NA
552,1,1,"Year","2009",NA,NA,NA
552,1,1,"Year","2010",NA,NA,NA
552,1,1,"Year","2011",NA,NA,NA
552,1,1,"Year","2012",NA,NA,NA
552,1,1,"Year","2013",NA,NA,NA
552,1,1,"Year","2014",NA,NA,NA
552,1,1,"Year","2015",NA,NA,NA
552,1,1,"Year","2016",NA,NA,NA
552,1,1,"Year","2017",NA,NA,NA
552,1,1,"Year","2018",NA,NA,NA
552,2,1,"Year","2000",NA,NA,NA
552,2,1,"Year","2001",NA,NA,NA
552,2,1,"Year","2002",NA,NA,NA
552,2,1,"Year","2003",NA,NA,NA
552,2,1,"Year","2004",NA,NA,NA
552,2,1,"Year","2005",NA,NA,NA
552,2,1,"Year","2006",NA,NA,NA
552,2,1,"Year","2007",NA,NA,NA
552,2,1,"Year","2008",NA,NA,NA
552,2,1,"Year","2009",NA,NA,NA
552,2,1,"Year","2010",NA,NA,NA
552,2,1,"Year","2011",NA,NA,NA
552,2,1,"Year","2012",NA,NA,NA
552,2,1,"Year","2013",NA,NA,NA
552,2,1,"Year","2014",NA,NA,NA
552,2,1,"Year","2015",NA,NA,NA
552,2,1,"Year","2016",NA,NA,NA
552,2,1,"Year","2017",NA,NA,NA
552,2,1,"Year","2018",NA,NA,NA
553,1,1,"Year","2000",NA,NA,NA
553,1,1,"Year","2001",NA,NA,NA
553,1,1,"Year","2002",NA,NA,NA
553,1,1,"Year","2003",NA,NA,NA
553,1,1,"Year","2004",NA,NA,NA
553,1,1,"Year","2005",NA,NA,NA
553,1,1,"Year","2006",NA,NA,NA
553,1,1,"Year","2007",NA,NA,NA
553,1,1,"Year","2008",NA,NA,NA
553,1,1,"Year","2009",NA,NA,NA
553,1,1,"Year","2010",NA,NA,NA
553,1,1,"Year","2011",NA,NA,NA
553,1,1,"Year","2012",NA,NA,NA
553,1,1,"Year","2013",NA,NA,NA
553,1,1,"Year","2014",NA,NA,NA
553,1,1,"Year","2015",NA,NA,NA
553,1,1,"Year","2016",NA,NA,NA
553,1,1,"Year","2017",NA,NA,NA
553,1,1,"Year","2018",NA,NA,NA
553,2,1,"Year","2000",NA,NA,NA
553,2,1,"Year","2001",NA,NA,NA
553,2,1,"Year","2002",NA,NA,NA
553,2,1,"Year","2003",NA,NA,NA
553,2,1,"Year","2004",NA,NA,NA
553,2,1,"Year","2005",NA,NA,NA
553,2,1,"Year","2006",NA,NA,NA
553,2,1,"Year","2007",NA,NA,NA
553,2,1,"Year","2008",NA,NA,NA
553,2,1,"Year","2009",NA,NA,NA
553,2,1,"Year","2010",NA,NA,NA
553,2,1,"Year","2011",NA,NA,NA
553,2,1,"Year","2012",NA,NA,NA
553,2,1,"Year","2013",NA,NA,NA
553,2,1,"Year","2014",NA,NA,NA
553,2,1,"Year","2015",NA,NA,NA
553,2,1,"Year","2016",NA,NA,NA
553,2,1,"Year","2017",NA,NA,NA
553,2,1,"Year","2018",NA,NA,NA
554,1,1,"Year","2000",NA,NA,NA
554,1,1,"Year","2001",NA,NA,NA
554,1,1,"Year","2002",NA,NA,NA
554,1,1,"Year","2003",NA,NA,NA
554,1,1,"Year","2004",NA,NA,NA
554,1,1,"Year","2005",NA,NA,NA
554,1,1,"Year","2006",NA,NA,NA
554,1,1,"Year","2007",NA,NA,NA
554,1,1,"Year","2008",NA,NA,NA
554,1,1,"Year","2009",NA,NA,NA
554,1,1,"Year","2010",NA,NA,NA
554,1,1,"Year","2011",NA,NA,NA
554,1,1,"Year","2012",NA,NA,NA
554,1,1,"Year","2013",NA,NA,NA
554,1,1,"Year","2014",NA,NA,NA
554,1,1,"Year","2015",NA,NA,NA
554,1,1,"Year","2016",NA,NA,NA
554,1,1,"Year","2017",NA,NA,NA
554,1,1,"Year","2018",NA,NA,NA
554,2,1,"Year","2000",NA,NA,NA
554,2,1,"Year","2001",NA,NA,NA
554,2,1,"Year","2002",NA,NA,NA
554,2,1,"Year","2003",NA,NA,NA
554,2,1,"Year","2004",NA,NA,NA
554,2,1,"Year","2005",NA,NA,NA
554,2,1,"Year","2006",NA,NA,NA
554,2,1,"Year","2007",NA,NA,NA
554,2,1,"Year","2008",NA,NA,NA
554,2,1,"Year","2009",NA,NA,NA
554,2,1,"Year","2010",NA,NA,NA
554,2,1,"Year","2011",NA,NA,NA
554,2,1,"Year","2012",NA,NA,NA
554,2,1,"Year","2013",NA,NA,NA
554,2,1,"Year","2014",NA,NA,NA
554,2,1,"Year","2015",NA,NA,NA
554,2,1,"Year","2016",NA,NA,NA
554,2,1,"Year","2017",NA,NA,NA
554,2,1,"Year","2018",NA,NA,NA
555,1,1,"Year","1996",NA,NA,NA
555,1,1,"Year","1997",NA,NA,NA
555,1,1,"Year","1998",NA,NA,NA
555,1,1,"Year","1999",NA,NA,NA
555,1,1,"Year","2000",NA,NA,NA
555,1,1,"Year","2001",NA,NA,NA
555,1,1,"Year","2002",NA,NA,NA
555,1,1,"Year","2003",NA,NA,NA
555,1,1,"Year","2004",NA,NA,NA
555,1,1,"Year","2005",NA,NA,NA
555,1,1,"Year","2006",NA,NA,NA
555,1,1,"Year","2007",NA,NA,NA
555,1,1,"Year","2008",NA,NA,NA
555,1,1,"Year","2009",NA,NA,NA
555,1,1,"Year","2010",NA,NA,NA
555,1,1,"Year","2011",NA,NA,NA
555,2,1,"Year","1996",NA,NA,NA
555,2,1,"Year","1997",NA,NA,NA
555,2,1,"Year","1998",NA,NA,NA
555,2,1,"Year","1999",NA,NA,NA
555,2,1,"Year","2000",NA,NA,NA
555,2,1,"Year","2001",NA,NA,NA
555,2,1,"Year","2002",NA,NA,NA
555,2,1,"Year","2003",NA,NA,NA
555,2,1,"Year","2004",NA,NA,NA
555,2,1,"Year","2005",NA,NA,NA
555,2,1,"Year","2006",NA,NA,NA
555,2,1,"Year","2007",NA,NA,NA
555,2,1,"Year","2008",NA,NA,NA
555,2,1,"Year","2009",NA,NA,NA
555,2,1,"Year","2010",NA,NA,NA
555,2,1,"Year","2011",NA,NA,NA
556,1,1,"Year","1996",NA,NA,NA
556,1,1,"Year","1997",NA,NA,NA
556,1,1,"Year","1998",NA,NA,NA
556,1,1,"Year","1999",NA,NA,NA
556,1,1,"Year","2000",NA,NA,NA
556,1,1,"Year","2001",NA,NA,NA
556,1,1,"Year","2002",NA,NA,NA
556,1,1,"Year","2003",NA,NA,NA
556,1,1,"Year","2004",NA,NA,NA
556,1,1,"Year","2005",NA,NA,NA
556,1,1,"Year","2006",NA,NA,NA
556,1,1,"Year","2007",NA,NA,NA
556,1,1,"Year","2008",NA,NA,NA
556,1,1,"Year","2009",NA,NA,NA
556,1,1,"Year","2010",NA,NA,NA
556,1,1,"Year","2011",NA,NA,NA
556,2,1,"Year","1996",NA,NA,NA
556,2,1,"Year","1997",NA,NA,NA
556,2,1,"Year","1998",NA,NA,NA
556,2,1,"Year","1999",NA,NA,NA
556,2,1,"Year","2000",NA,NA,NA
556,2,1,"Year","2001",NA,NA,NA
556,2,1,"Year","2002",NA,NA,NA
556,2,1,"Year","2003",NA,NA,NA
556,2,1,"Year","2004",NA,NA,NA
556,2,1,"Year","2005",NA,NA,NA
556,2,1,"Year","2006",NA,NA,NA
556,2,1,"Year","2007",NA,NA,NA
556,2,1,"Year","2008",NA,NA,NA
556,2,1,"Year","2009",NA,NA,NA
556,2,1,"Year","2010",NA,NA,NA
556,2,1,"Year","2011",NA,NA,NA
557,1,1,"Year","1996",NA,NA,NA
557,1,1,"Year","1997",NA,NA,NA
557,1,1,"Year","1998",NA,NA,NA
557,1,1,"Year","1999",NA,NA,NA
557,1,1,"Year","2000",NA,NA,NA
557,1,1,"Year","2001",NA,NA,NA
557,1,1,"Year","2002",NA,NA,NA
557,1,1,"Year","2003",NA,NA,NA
557,1,1,"Year","2004",NA,NA,NA
557,1,1,"Year","2005",NA,NA,NA
557,1,1,"Year","2006",NA,NA,NA
557,1,1,"Year","2007",NA,NA,NA
557,1,1,"Year","2008",NA,NA,NA
557,1,1,"Year","2009",NA,NA,NA
557,1,1,"Year","2010",NA,NA,NA
557,1,1,"Year","2011",NA,NA,NA
557,2,1,"Year","1996",NA,NA,NA
557,2,1,"Year","1997",NA,NA,NA
557,2,1,"Year","1998",NA,NA,NA
557,2,1,"Year","1999",NA,NA,NA
557,2,1,"Year","2000",NA,NA,NA
557,2,1,"Year","2001",NA,NA,NA
557,2,1,"Year","2002",NA,NA,NA
557,2,1,"Year","2003",NA,NA,NA
557,2,1,"Year","2004",NA,NA,NA
557,2,1,"Year","2005",NA,NA,NA
557,2,1,"Year","2006",NA,NA,NA
557,2,1,"Year","2007",NA,NA,NA
557,2,1,"Year","2008",NA,NA,NA
557,2,1,"Year","2009",NA,NA,NA
557,2,1,"Year","2010",NA,NA,NA
557,2,1,"Year","2011",NA,NA,NA
558,1,1,"Year","1996",NA,NA,NA
558,1,1,"Year","1997",NA,NA,NA
558,1,1,"Year","1998",NA,NA,NA
558,1,1,"Year","1999",NA,NA,NA
558,1,1,"Year","2000",NA,NA,NA
558,1,1,"Year","2001",NA,NA,NA
558,1,1,"Year","2002",NA,NA,NA
558,1,1,"Year","2003",NA,NA,NA
558,1,1,"Year","2004",NA,NA,NA
558,1,1,"Year","2005",NA,NA,NA
558,1,1,"Year","2006",NA,NA,NA
558,1,1,"Year","2007",NA,NA,NA
558,1,1,"Year","2008",NA,NA,NA
558,1,1,"Year","2009",NA,NA,NA
558,1,1,"Year","2010",NA,NA,NA
558,1,1,"Year","2011",NA,NA,NA
558,2,1,"Year","1996",NA,NA,NA
558,2,1,"Year","1997",NA,NA,NA
558,2,1,"Year","1998",NA,NA,NA
558,2,1,"Year","1999",NA,NA,NA
558,2,1,"Year","2000",NA,NA,NA
558,2,1,"Year","2001",NA,NA,NA
558,2,1,"Year","2002",NA,NA,NA
558,2,1,"Year","2003",NA,NA,NA
558,2,1,"Year","2004",NA,NA,NA
558,2,1,"Year","2005",NA,NA,NA
558,2,1,"Year","2006",NA,NA,NA
558,2,1,"Year","2007",NA,NA,NA
558,2,1,"Year","2008",NA,NA,NA
558,2,1,"Year","2009",NA,NA,NA
558,2,1,"Year","2010",NA,NA,NA
558,2,1,"Year","2011",NA,NA,NA
559,1,1,"Year","1996",NA,NA,NA
559,1,1,"Year","1997",NA,NA,NA
559,1,1,"Year","1998",NA,NA,NA
559,1,1,"Year","1999",NA,NA,NA
559,1,1,"Year","2000",NA,NA,NA
559,1,1,"Year","2001",NA,NA,NA
559,1,1,"Year","2002",NA,NA,NA
559,1,1,"Year","2003",NA,NA,NA
559,1,1,"Year","2004",NA,NA,NA
559,1,1,"Year","2005",NA,NA,NA
559,1,1,"Year","2006",NA,NA,NA
559,1,1,"Year","2007",NA,NA,NA
559,1,1,"Year","2008",NA,NA,NA
559,1,1,"Year","2009",NA,NA,NA
559,1,1,"Year","2010",NA,NA,NA
559,1,1,"Year","2011",NA,NA,NA
559,2,1,"Year","1996",NA,NA,NA
559,2,1,"Year","1997",NA,NA,NA
559,2,1,"Year","1998",NA,NA,NA
559,2,1,"Year","1999",NA,NA,NA
559,2,1,"Year","2000",NA,NA,NA
559,2,1,"Year","2001",NA,NA,NA
559,2,1,"Year","2002",NA,NA,NA
559,2,1,"Year","2003",NA,NA,NA
559,2,1,"Year","2004",NA,NA,NA
559,2,1,"Year","2005",NA,NA,NA
559,2,1,"Year","2006",NA,NA,NA
559,2,1,"Year","2007",NA,NA,NA
559,2,1,"Year","2008",NA,NA,NA
559,2,1,"Year","2009",NA,NA,NA
559,2,1,"Year","2010",NA,NA,NA
559,2,1,"Year","2011",NA,NA,NA
560,1,1,"Year","2011",NA,NA,NA
560,1,1,"Year","2012",NA,NA,NA
560,1,1,"Year","2013",NA,NA,NA
560,1,1,"Year","2014",NA,NA,NA
560,1,1,"Year","2015",NA,NA,NA
560,1,1,"Year","2016",NA,NA,NA
560,1,1,"Year","2017",NA,NA,NA
560,1,1,"Year","2018",NA,NA,NA
561,1,1,"Year","2011",NA,NA,NA
561,1,1,"Year","2012",NA,NA,NA
561,1,1,"Year","2013",NA,NA,NA
561,1,1,"Year","2014",NA,NA,NA
561,1,1,"Year","2015",NA,NA,NA
561,1,1,"Year","2016",NA,NA,NA
561,1,1,"Year","2017",NA,NA,NA
561,1,1,"Year","2018",NA,NA,NA
562,1,1,"Year","2011",NA,NA,NA
562,1,1,"Year","2012",NA,NA,NA
562,1,1,"Year","2013",NA,NA,NA
562,1,1,"Year","2014",NA,NA,NA
562,1,1,"Year","2015",NA,NA,NA
562,1,1,"Year","2016",NA,NA,NA
562,1,1,"Year","2017",NA,NA,NA
562,1,1,"Year","2018",NA,NA,NA
563,1,1,"Year","2011",NA,NA,NA
563,1,1,"Year","2012",NA,NA,NA
563,1,1,"Year","2013",NA,NA,NA
563,1,1,"Year","2014",NA,NA,NA
563,1,1,"Year","2015",NA,NA,NA
563,1,1,"Year","2016",NA,NA,NA
563,1,1,"Year","2017",NA,NA,NA
563,1,1,"Year","2018",NA,NA,NA
564,1,1,"Year","2011",NA,NA,NA
564,1,1,"Year","2012",NA,NA,NA
564,1,1,"Year","2013",NA,NA,NA
564,1,1,"Year","2014",NA,NA,NA
564,1,1,"Year","2015",NA,NA,NA
564,1,1,"Year","2016",NA,NA,NA
564,1,1,"Year","2017",NA,NA,NA
564,1,1,"Year","2018",NA,NA,NA
570,2,1,"Year","2016",NA,NA,NA
571,2,1,"Year","2016",NA,NA,NA
573,1,2,"MultiYear","2004",NA,NA,NA
573,1,2,"MultiYear","2005",NA,NA,NA
573,1,2,"MultiYear","2006",NA,NA,NA
573,1,2,"MultiYear","2007",NA,NA,NA
573,1,2,"MultiYear","2008",NA,NA,NA
573,1,2,"MultiYear","2009",NA,NA,NA
573,1,2,"MultiYear","2010",NA,NA,NA
573,1,2,"MultiYear","2011",NA,NA,NA
573,1,2,"MultiYear","2012",NA,NA,NA
573,1,2,"MultiYear","2013",NA,NA,NA
573,1,2,"MultiYear","2014",NA,NA,NA
573,1,2,"MultiYear","2015",NA,NA,NA
573,1,2,"MultiYear","2016",NA,NA,NA
573,1,2,"MultiYear","2017",NA,NA,NA
573,1,2,"MultiYear","2018",NA,NA,NA
574,1,2,"MultiYear","2004",NA,NA,NA
574,1,2,"MultiYear","2005",NA,NA,NA
574,1,2,"MultiYear","2006",NA,NA,NA
574,1,2,"MultiYear","2007",NA,NA,NA
574,1,2,"MultiYear","2008",NA,NA,NA
574,1,2,"MultiYear","2009",NA,NA,NA
574,1,2,"MultiYear","2010",NA,NA,NA
574,1,2,"MultiYear","2011",NA,NA,NA
574,1,2,"MultiYear","2012",NA,NA,NA
574,1,2,"MultiYear","2013",NA,NA,NA
574,1,2,"MultiYear","2014",NA,NA,NA
574,1,2,"MultiYear","2015",NA,NA,NA
574,1,2,"MultiYear","2016",NA,NA,NA
574,1,2,"MultiYear","2017",NA,NA,NA
574,1,2,"MultiYear","2018",NA,NA,NA
575,1,2,"MultiYear","2004",NA,NA,NA
575,1,2,"MultiYear","2005",NA,NA,NA
575,1,2,"MultiYear","2006",NA,NA,NA
575,1,2,"MultiYear","2007",NA,NA,NA
575,1,2,"MultiYear","2008",NA,NA,NA
575,1,2,"MultiYear","2009",NA,NA,NA
575,1,2,"MultiYear","2010",NA,NA,NA
575,1,2,"MultiYear","2011",NA,NA,NA
575,1,2,"MultiYear","2012",NA,NA,NA
575,1,2,"MultiYear","2013",NA,NA,NA
575,1,2,"MultiYear","2014",NA,NA,NA
575,1,2,"MultiYear","2015",NA,NA,NA
575,1,2,"MultiYear","2016",NA,NA,NA
575,1,2,"MultiYear","2017",NA,NA,NA
575,1,2,"MultiYear","2018",NA,NA,NA
576,2,1,"Year","1979",NA,NA,NA
576,2,1,"Year","1980",NA,NA,NA
576,2,1,"Year","1981",NA,NA,NA
576,2,1,"Year","1982",NA,NA,NA
576,2,1,"Year","1983",NA,NA,NA
576,2,1,"Year","1984",NA,NA,NA
576,2,1,"Year","1985",NA,NA,NA
576,2,1,"Year","1986",NA,NA,NA
576,2,1,"Year","1987",NA,NA,NA
576,2,1,"Year","1988",NA,NA,NA
576,2,1,"Year","1989",NA,NA,NA
576,2,1,"Year","1990",NA,NA,NA
576,2,1,"Year","1991",NA,NA,NA
576,2,1,"Year","1992",NA,NA,NA
576,2,1,"Year","1993",NA,NA,NA
576,2,1,"Year","1994",NA,NA,NA
576,2,1,"Year","1995",NA,NA,NA
576,2,1,"Year","1996",NA,NA,NA
576,2,1,"Year","1997",NA,NA,NA
576,2,1,"Year","1998",NA,NA,NA
576,2,1,"Year","1999",NA,NA,NA
576,2,1,"Year","2000",NA,NA,NA
576,2,1,"Year","2001",NA,NA,NA
576,2,1,"Year","2002",NA,NA,NA
576,2,1,"Year","2003",NA,NA,NA
576,2,1,"Year","2004",NA,NA,NA
576,2,1,"Year","2005",NA,NA,NA
576,2,1,"Year","2006",NA,NA,NA
576,2,1,"Year","2007",NA,NA,NA
576,2,1,"Year","2008",NA,NA,NA
576,2,1,"Year","2009",NA,NA,NA
576,2,1,"Year","2010",NA,NA,NA
576,2,1,"Year","2011",NA,NA,NA
576,2,1,"Year","2012",NA,NA,NA
576,2,1,"Year","2013",NA,NA,NA
576,2,1,"Year","2014",NA,NA,NA
576,2,1,"Year","2015",NA,NA,NA
576,2,1,"Year","2016",NA,NA,NA
576,2,1,"Year","2017",NA,NA,NA
576,2,1,"Year","2018",NA,NA,NA
576,2,1,"Year","2019",NA,NA,NA
576,7,1,"Year","1979",NA,NA,NA
576,7,1,"Year","1980",NA,NA,NA
576,7,1,"Year","1981",NA,NA,NA
576,7,1,"Year","1982",NA,NA,NA
576,7,1,"Year","1983",NA,NA,NA
576,7,1,"Year","1984",NA,NA,NA
576,7,1,"Year","1985",NA,NA,NA
576,7,1,"Year","1986",NA,NA,NA
576,7,1,"Year","1987",NA,NA,NA
576,7,1,"Year","1988",NA,NA,NA
576,7,1,"Year","1989",NA,NA,NA
576,7,1,"Year","1990",NA,NA,NA
576,7,1,"Year","1991",NA,NA,NA
576,7,1,"Year","1992",NA,NA,NA
576,7,1,"Year","1993",NA,NA,NA
576,7,1,"Year","1994",NA,NA,NA
576,7,1,"Year","1995",NA,NA,NA
576,7,1,"Year","1996",NA,NA,NA
576,7,1,"Year","1997",NA,NA,NA
576,7,1,"Year","1998",NA,NA,NA
576,7,1,"Year","1999",NA,NA,NA
576,7,1,"Year","2000",NA,NA,NA
576,7,1,"Year","2001",NA,NA,NA
576,7,1,"Year","2002",NA,NA,NA
576,7,1,"Year","2003",NA,NA,NA
576,7,1,"Year","2004",NA,NA,NA
576,7,1,"Year","2005",NA,NA,NA
576,7,1,"Year","2006",NA,NA,NA
576,7,1,"Year","2007",NA,NA,NA
576,7,1,"Year","2008",NA,NA,NA
576,7,1,"Year","2009",NA,NA,NA
576,7,1,"Year","2010",NA,NA,NA
576,7,1,"Year","2011",NA,NA,NA
576,7,1,"Year","2012",NA,NA,NA
576,7,1,"Year","2013",NA,NA,NA
576,7,1,"Year","2014",NA,NA,NA
576,7,1,"Year","2015",NA,NA,NA
576,7,1,"Year","2016",NA,NA,NA
576,7,1,"Year","2017",NA,NA,NA
576,7,1,"Year","2018",NA,NA,NA
576,7,1,"Year","2019",NA,NA,NA
577,2,1,"Year","1979",NA,NA,NA
577,2,1,"Year","1980",NA,NA,NA
577,2,1,"Year","1981",NA,NA,NA
577,2,1,"Year","1982",NA,NA,NA
577,2,1,"Year","1983",NA,NA,NA
577,2,1,"Year","1984",NA,NA,NA
577,2,1,"Year","1985",NA,NA,NA
577,2,1,"Year","1986",NA,NA,NA
577,2,1,"Year","1987",NA,NA,NA
577,2,1,"Year","1988",NA,NA,NA
577,2,1,"Year","1989",NA,NA,NA
577,2,1,"Year","1990",NA,NA,NA
577,2,1,"Year","1991",NA,NA,NA
577,2,1,"Year","1992",NA,NA,NA
577,2,1,"Year","1993",NA,NA,NA
577,2,1,"Year","1994",NA,NA,NA
577,2,1,"Year","1995",NA,NA,NA
577,2,1,"Year","1996",NA,NA,NA
577,2,1,"Year","1997",NA,NA,NA
577,2,1,"Year","1998",NA,NA,NA
577,2,1,"Year","1999",NA,NA,NA
577,2,1,"Year","2000",NA,NA,NA
577,2,1,"Year","2001",NA,NA,NA
577,2,1,"Year","2002",NA,NA,NA
577,2,1,"Year","2003",NA,NA,NA
577,2,1,"Year","2004",NA,NA,NA
577,2,1,"Year","2005",NA,NA,NA
577,2,1,"Year","2006",NA,NA,NA
577,2,1,"Year","2007",NA,NA,NA
577,2,1,"Year","2008",NA,NA,NA
577,2,1,"Year","2009",NA,NA,NA
577,2,1,"Year","2010",NA,NA,NA
577,2,1,"Year","2011",NA,NA,NA
577,2,1,"Year","2012",NA,NA,NA
577,2,1,"Year","2013",NA,NA,NA
577,2,1,"Year","2014",NA,NA,NA
577,2,1,"Year","2015",NA,NA,NA
577,2,1,"Year","2016",NA,NA,NA
577,2,1,"Year","2017",NA,NA,NA
577,2,1,"Year","2018",NA,NA,NA
577,2,1,"Year","2019",NA,NA,NA
578,2,1,"Year","2020",NA,NA,NA
578,2,1,"Year","2021",NA,NA,NA
578,2,1,"Year","2022",NA,NA,NA
578,2,1,"Year","2023",NA,NA,NA
578,2,1,"Year","2024",NA,NA,NA
578,2,1,"Year","2025",NA,NA,NA
578,2,1,"Year","2026",NA,NA,NA
578,2,1,"Year","2027",NA,NA,NA
578,2,1,"Year","2028",NA,NA,NA
578,2,1,"Year","2029",NA,NA,NA
578,2,1,"Year","2030",NA,NA,NA
578,2,1,"Year","2031",NA,NA,NA
578,2,1,"Year","2032",NA,NA,NA
578,2,1,"Year","2033",NA,NA,NA
578,2,1,"Year","2034",NA,NA,NA
578,2,1,"Year","2035",NA,NA,NA
578,2,1,"Year","2036",NA,NA,NA
578,2,1,"Year","2037",NA,NA,NA
578,2,1,"Year","2038",NA,NA,NA
578,2,1,"Year","2039",NA,NA,NA
578,2,1,"Year","2040",NA,NA,NA
578,2,1,"Year","2041",NA,NA,NA
578,2,1,"Year","2042",NA,NA,NA
578,2,1,"Year","2043",NA,NA,NA
578,2,1,"Year","2044",NA,NA,NA
578,2,1,"Year","2045",NA,NA,NA
578,2,1,"Year","2046",NA,NA,NA
578,2,1,"Year","2047",NA,NA,NA
578,2,1,"Year","2048",NA,NA,NA
578,2,1,"Year","2049",NA,NA,NA
578,2,1,"Year","2050",NA,NA,NA
578,2,1,"Year","2051",NA,NA,NA
578,2,1,"Year","2052",NA,NA,NA
578,2,1,"Year","2053",NA,NA,NA
578,2,1,"Year","2054",NA,NA,NA
578,2,1,"Year","2055",NA,NA,NA
578,2,1,"Year","2056",NA,NA,NA
578,2,1,"Year","2057",NA,NA,NA
578,2,1,"Year","2058",NA,NA,NA
578,2,1,"Year","2059",NA,NA,NA
578,2,1,"Year","2060",NA,NA,NA
578,2,1,"Year","2061",NA,NA,NA
578,2,1,"Year","2062",NA,NA,NA
578,2,1,"Year","2063",NA,NA,NA
578,2,1,"Year","2064",NA,NA,NA
578,2,1,"Year","2065",NA,NA,NA
578,2,1,"Year","2066",NA,NA,NA
578,2,1,"Year","2067",NA,NA,NA
578,2,1,"Year","2068",NA,NA,NA
578,2,1,"Year","2069",NA,NA,NA
578,2,1,"Year","2070",NA,NA,NA
578,2,1,"Year","2071",NA,NA,NA
578,2,1,"Year","2072",NA,NA,NA
578,2,1,"Year","2073",NA,NA,NA
578,2,1,"Year","2074",NA,NA,NA
578,2,1,"Year","2075",NA,NA,NA
578,2,1,"Year","2076",NA,NA,NA
578,2,1,"Year","2077",NA,NA,NA
578,2,1,"Year","2078",NA,NA,NA
578,2,1,"Year","2079",NA,NA,NA
578,2,1,"Year","2080",NA,NA,NA
578,2,1,"Year","2081",NA,NA,NA
578,2,1,"Year","2082",NA,NA,NA
578,2,1,"Year","2083",NA,NA,NA
578,2,1,"Year","2084",NA,NA,NA
579,2,1,"Year","2020",NA,NA,NA
579,2,1,"Year","2021",NA,NA,NA
579,2,1,"Year","2022",NA,NA,NA
579,2,1,"Year","2023",NA,NA,NA
579,2,1,"Year","2024",NA,NA,NA
579,2,1,"Year","2025",NA,NA,NA
579,2,1,"Year","2026",NA,NA,NA
579,2,1,"Year","2027",NA,NA,NA
579,2,1,"Year","2028",NA,NA,NA
579,2,1,"Year","2029",NA,NA,NA
579,2,1,"Year","2030",NA,NA,NA
579,2,1,"Year","2031",NA,NA,NA
579,2,1,"Year","2032",NA,NA,NA
579,2,1,"Year","2033",NA,NA,NA
579,2,1,"Year","2034",NA,NA,NA
579,2,1,"Year","2035",NA,NA,NA
579,2,1,"Year","2036",NA,NA,NA
579,2,1,"Year","2037",NA,NA,NA
579,2,1,"Year","2038",NA,NA,NA
579,2,1,"Year","2039",NA,NA,NA
579,2,1,"Year","2040",NA,NA,NA
579,2,1,"Year","2041",NA,NA,NA
579,2,1,"Year","2042",NA,NA,NA
579,2,1,"Year","2043",NA,NA,NA
579,2,1,"Year","2044",NA,NA,NA
579,2,1,"Year","2045",NA,NA,NA
579,2,1,"Year","2046",NA,NA,NA
579,2,1,"Year","2047",NA,NA,NA
579,2,1,"Year","2048",NA,NA,NA
579,2,1,"Year","2049",NA,NA,NA
579,2,1,"Year","2050",NA,NA,NA
579,2,1,"Year","2051",NA,NA,NA
579,2,1,"Year","2052",NA,NA,NA
579,2,1,"Year","2053",NA,NA,NA
579,2,1,"Year","2054",NA,NA,NA
579,2,1,"Year","2055",NA,NA,NA
579,2,1,"Year","2056",NA,NA,NA
579,2,1,"Year","2057",NA,NA,NA
579,2,1,"Year","2058",NA,NA,NA
579,2,1,"Year","2059",NA,NA,NA
579,2,1,"Year","2060",NA,NA,NA
579,2,1,"Year","2061",NA,NA,NA
579,2,1,"Year","2062",NA,NA,NA
579,2,1,"Year","2063",NA,NA,NA
579,2,1,"Year","2064",NA,NA,NA
579,2,1,"Year","2065",NA,NA,NA
579,2,1,"Year","2066",NA,NA,NA
579,2,1,"Year","2067",NA,NA,NA
579,2,1,"Year","2068",NA,NA,NA
579,2,1,"Year","2069",NA,NA,NA
579,2,1,"Year","2070",NA,NA,NA
579,2,1,"Year","2071",NA,NA,NA
579,2,1,"Year","2072",NA,NA,NA
579,2,1,"Year","2073",NA,NA,NA
579,2,1,"Year","2074",NA,NA,NA
579,2,1,"Year","2075",NA,NA,NA
579,2,1,"Year","2076",NA,NA,NA
579,2,1,"Year","2077",NA,NA,NA
579,2,1,"Year","2078",NA,NA,NA
579,2,1,"Year","2079",NA,NA,NA
579,2,1,"Year","2080",NA,NA,NA
579,2,1,"Year","2081",NA,NA,NA
579,2,1,"Year","2082",NA,NA,NA
579,2,1,"Year","2083",NA,NA,NA
579,2,1,"Year","2084",NA,NA,NA
580,2,1,"Year","2020",NA,NA,NA
580,2,1,"Year","2021",NA,NA,NA
580,2,1,"Year","2022",NA,NA,NA
580,2,1,"Year","2023",NA,NA,NA
580,2,1,"Year","2024",NA,NA,NA
580,2,1,"Year","2025",NA,NA,NA
580,2,1,"Year","2026",NA,NA,NA
580,2,1,"Year","2027",NA,NA,NA
580,2,1,"Year","2028",NA,NA,NA
580,2,1,"Year","2029",NA,NA,NA
580,2,1,"Year","2030",NA,NA,NA
580,2,1,"Year","2031",NA,NA,NA
580,2,1,"Year","2032",NA,NA,NA
580,2,1,"Year","2033",NA,NA,NA
580,2,1,"Year","2034",NA,NA,NA
580,2,1,"Year","2035",NA,NA,NA
580,2,1,"Year","2036",NA,NA,NA
